epoch,epoch_loss,lmi_loss,eta_loss
164,1.8127710168580158,"tensor(-80.7183266, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
165,1.8080594490096846,"tensor(-80.7183134, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
166,1.8160491480432797,"tensor(-80.7183023, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
167,1.8206497852221468,"tensor(-80.7182451, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
168,1.8244324667614062,"tensor(-80.7182615, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
169,1.8255219842657788,"tensor(-80.7183267, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
170,1.8188905482916702,"tensor(-80.7183160, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
171,1.8122678507914287,"tensor(-80.7183069, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
172,1.8056618646142288,"tensor(-80.7182959, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
173,1.81121661967698,"tensor(-80.7182957, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
174,1.8130242565011927,"tensor(-80.7182934, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
175,1.8064109799609995,"tensor(-80.7182844, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
176,1.809360937549109,"tensor(-80.7182693, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
177,1.8168681782062712,"tensor(-80.7182325, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
178,1.822884603360654,"tensor(-80.7183314, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
179,1.816301055813825,"tensor(-80.7183221, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
180,1.8096943922850834,"tensor(-80.7183117, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
181,1.8132736124670557,"tensor(-80.7182980, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
182,1.815254173253099,"tensor(-80.7182564, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
183,1.8086462257719087,"tensor(-80.7182461, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
184,1.8068112956462747,"tensor(-80.7182582, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
185,1.8021429030404594,"tensor(-80.7182616, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
186,1.811526884013654,"tensor(-80.7182526, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
187,1.8092050037302074,"tensor(-80.7182296, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
188,1.8046836554971475,"tensor(-80.7182323, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
189,1.8166359198396755,"tensor(-80.7183013, device='cuda:0', grad_fn=<AddBackward0>)","tensor([0.], grad_fn=<AddBackward0>)"
